timestamp,close,high,low,trade_count,open,volume,vwap
2023-08-15 17:50:00+00:00,494.4964,494.4964,494.41,23,494.4101,523,494.44066
2023-08-15 17:51:00+00:00,494.47,494.47,494.41,30,494.43,1291,494.432774
2023-08-15 17:52:00+00:00,494.4,494.4,494.19,28,494.355,1641,494.261871
2023-08-15 17:53:00+00:00,494.705,494.705,494.66,17,494.66,244,494.679606
2023-08-15 17:54:00+00:00,494.58,494.67,494.5,20,494.67,931,494.596047
2023-08-15 17:55:00+00:00,494.325,494.505,494.3,41,494.505,1923,494.366035
2023-08-15 17:56:00+00:00,494.59,494.59,494.51,18,494.51,305,494.481056
2023-08-15 17:57:00+00:00,494.655,494.655,494.62,20,494.62,523,494.659099
2023-08-15 17:59:00+00:00,494.635,494.635,494.635,14,494.635,309,494.684783
2023-08-15 18:00:00+00:00,494.55,494.81,494.55,28,494.68,1308,494.645189
2023-08-15 18:02:00+00:00,494.8497,494.89,494.8497,14,494.89,1535,494.871867
2023-08-15 18:03:00+00:00,494.54,494.68,494.54,20,494.68,704,494.61919
2023-08-15 18:04:00+00:00,494.75,494.79,494.64,19,494.775,829,494.742177
2023-08-15 18:05:00+00:00,494.84,494.84,494.4463,35,494.66,1450,494.66909
2023-08-15 18:06:00+00:00,495.09,495.09,495.0,11,495.0,393,495.045617
2023-08-15 18:07:00+00:00,494.98,494.98,494.96,24,494.96,462,494.984246
2023-08-15 18:09:00+00:00,495.1,495.1,495.1,21,495.1,278,495.042272
2023-08-15 18:10:00+00:00,495.17,495.26,495.17,28,495.24,483,495.211361
2023-08-15 18:11:00+00:00,495.005,495.3178,495.0,25,495.2,819,495.102063
2023-08-15 18:12:00+00:00,494.77,494.78,494.77,27,494.78,304,494.811856
2023-08-15 18:13:00+00:00,494.87,494.98,494.87,28,494.98,617,494.897556
2023-08-15 18:14:00+00:00,494.84,494.84,494.78,22,494.8,777,494.814167
2023-08-15 18:15:00+00:00,494.605,494.605,494.605,14,494.605,305,494.733377
2023-08-15 18:16:00+00:00,494.76,494.82,494.76,23,494.76,563,494.736028
2023-08-15 18:17:00+00:00,494.895,494.895,494.895,24,494.895,602,494.844072
2023-08-15 18:18:00+00:00,495.03,495.03,495.0,18,495.0,348,495.014417
2023-08-15 18:19:00+00:00,494.71,494.71,494.71,16,494.71,271,494.834494
2023-08-15 18:21:00+00:00,494.91,494.91,494.81,31,494.81,552,494.875141
2023-08-15 18:22:00+00:00,494.65,494.65,494.6,21,494.6,465,494.640316
2023-08-15 18:23:00+00:00,494.7337,494.78,494.65,24,494.78,725,494.696022
2023-08-15 18:24:00+00:00,494.25,494.49,494.03,62,494.49,4343,494.248785
2023-08-15 18:25:00+00:00,494.11,494.245,494.11,18,494.16,387,494.184287
2023-08-15 18:26:00+00:00,494.07,494.19,494.07,22,494.19,294,494.157779
2023-08-15 18:27:00+00:00,494.26,494.28,494.2,22,494.28,465,494.224445
2023-08-15 18:28:00+00:00,494.43,494.43,494.3,27,494.3,757,494.36157
2023-08-15 18:29:00+00:00,494.3801,494.4,494.3801,22,494.4,469,494.364094
2023-08-15 18:30:00+00:00,494.32,494.33,494.26,34,494.33,754,494.301734
2023-08-15 18:31:00+00:00,494.42,494.5,494.39,31,494.49,906,494.467294
2023-08-15 18:33:00+00:00,494.75,494.75,494.54,24,494.54,463,494.631802
2023-08-15 18:34:00+00:00,495.01,495.09,494.9,61,494.9,2923,495.026477
2023-08-15 18:35:00+00:00,495.22,495.22,495.03,23,495.03,482,495.141738
2023-08-15 18:36:00+00:00,495.07,495.14,495.07,17,495.14,337,495.129887
2023-08-15 18:37:00+00:00,495.14,495.2,495.01,22,495.02,711,495.119445
2023-08-15 18:38:00+00:00,495.15,495.15,494.98,29,494.98,900,495.089367
2023-08-15 18:39:00+00:00,495.21,495.21,494.99,23,494.99,460,495.060728
2023-08-15 18:40:00+00:00,495.0,495.0,495.0,7,495.0,112,495.012857
2023-08-15 18:41:00+00:00,494.99,495.0,494.99,25,495.0,405,495.05522
2023-08-15 18:42:00+00:00,495.24,495.29,495.15,26,495.25,612,495.234622
2023-08-15 18:43:00+00:00,495.27,495.27,495.26,21,495.26,542,495.250286
2023-08-15 18:44:00+00:00,495.22,495.43,495.22,50,495.27,2679,495.357432
2023-08-15 18:46:00+00:00,495.265,495.265,495.265,31,495.265,480,495.23781
2023-08-15 18:47:00+00:00,495.06,495.35,495.06,31,495.35,1400,495.267561
2023-08-15 18:48:00+00:00,494.96,495.01,494.93,20,495.0,524,494.981693
2023-08-15 18:49:00+00:00,495.11,495.12,495.055,22,495.12,541,495.072841
2023-08-15 18:50:00+00:00,495.045,495.045,495.045,22,495.045,324,495.046795
2023-08-15 18:51:00+00:00,495.15,495.15,495.05,11,495.05,335,495.104794
2023-08-15 18:52:00+00:00,495.17,495.17,495.14,30,495.14,538,495.162853
2023-08-15 18:53:00+00:00,495.27,495.27,495.2,24,495.2,328,495.213492
2023-08-15 18:54:00+00:00,495.08,495.17,495.06,39,495.17,1282,495.109082
2023-08-15 18:55:00+00:00,495.15,495.15,495.15,31,495.15,664,495.078908
2023-08-15 18:56:00+00:00,494.76,494.94,494.6,33,494.91,1607,494.793613
2023-08-15 18:57:00+00:00,494.84,494.84,494.73,36,494.73,610,494.759589
2023-08-15 18:58:00+00:00,494.83,494.83,494.69,40,494.79,1703,494.775945
2023-08-15 18:59:00+00:00,495.07,495.07,494.93,28,494.95,1212,494.996415
2023-08-15 19:00:00+00:00,495.09,495.13,495.09,32,495.13,691,495.132393
2023-08-15 19:01:00+00:00,495.2,495.2,495.1,30,495.13,739,495.172441
2023-08-15 19:02:00+00:00,495.3,495.3,495.2,29,495.2473,893,495.242415
2023-08-15 19:03:00+00:00,495.19,495.19,495.09,21,495.17,567,495.153723
2023-08-15 19:04:00+00:00,495.03,495.03,495.03,16,495.03,285,495.016
2023-08-15 19:05:00+00:00,495.04,495.04,494.94,23,494.94,446,494.979824
2023-08-15 19:06:00+00:00,494.77,494.85,494.77,26,494.85,528,494.806212
2023-08-15 19:07:00+00:00,494.67,494.725,494.67,18,494.725,336,494.69942
2023-08-15 19:08:00+00:00,494.43,494.43,494.35,19,494.35,334,494.399611
2023-08-15 19:09:00+00:00,494.49,494.49,494.46,24,494.46,267,494.466274
2023-08-15 19:10:00+00:00,494.77,494.89,494.51,76,494.51,1338,494.707551
2023-08-15 19:12:00+00:00,494.21,494.26,494.07,106,494.24,1704,494.188386
2023-08-15 19:13:00+00:00,493.98,493.98,493.975,24,493.975,391,493.989284
2023-08-15 19:14:00+00:00,494.06,494.06,494.06,34,494.06,380,494.055442
2023-08-15 19:15:00+00:00,493.9,494.07,493.9,73,493.99,3651,493.986646
2023-08-15 19:16:00+00:00,493.65,493.96,493.65,41,493.96,1568,493.841915
2023-08-15 19:17:00+00:00,493.8,493.8,493.61,33,493.61,370,493.760241
2023-08-15 19:18:00+00:00,494.03,494.03,493.9104,27,493.97,978,493.964691
2023-08-15 19:19:00+00:00,493.96,494.06,493.9511,31,494.06,769,493.996564
2023-08-15 19:20:00+00:00,493.77,493.93,493.77,194,493.93,20346,493.827614
2023-08-15 19:21:00+00:00,493.38,493.65,493.38,40,493.65,1292,493.564911
2023-08-15 19:22:00+00:00,493.81,493.81,493.56,55,493.57,962,493.642869
2023-08-15 19:23:00+00:00,493.61,493.95,493.61,46,493.72,1469,493.781165
2023-08-15 19:24:00+00:00,493.54,493.58,493.54,19,493.58,322,493.557655
2023-08-15 19:25:00+00:00,493.475,493.65,493.475,29,493.56,512,493.540894
2023-08-15 19:26:00+00:00,492.53,493.35,492.45,98,493.35,3697,492.759631
2023-08-15 19:27:00+00:00,492.45,492.45,492.45,33,492.45,533,492.435892
2023-08-15 19:28:00+00:00,492.31,492.41,492.09,40,492.09,814,492.237497
2023-08-15 19:29:00+00:00,492.05,492.24,492.04,30,492.225,951,492.159453
2023-08-15 19:30:00+00:00,492.13,492.13,491.87,75,492.0,2623,491.946331
2023-08-15 19:31:00+00:00,492.16,492.3,491.96,139,492.12,6866,492.104022
2023-08-15 19:32:00+00:00,491.97,492.22,491.97,107,492.01,7402,492.099106
2023-08-15 19:33:00+00:00,492.32,492.32,492.24,46,492.3,925,492.246129
2023-08-15 19:34:00+00:00,492.67,492.81,492.52,38,492.64,693,492.649873
2023-08-15 19:35:00+00:00,492.45,492.79,492.45,26,492.67,440,492.620009
2023-08-15 19:36:00+00:00,492.64,492.64,492.64,25,492.64,211,492.615401
2023-08-15 19:37:00+00:00,492.48,492.77,492.48,42,492.77,931,492.614432
2023-08-15 19:38:00+00:00,492.39,492.39,492.33,39,492.33,940,492.314267
2023-08-15 19:39:00+00:00,491.93,492.03,491.93,32,492.03,1126,492.019437
2023-08-15 19:40:00+00:00,492.07,492.07,492.0,50,492.0,1164,492.018264
2023-08-15 19:41:00+00:00,491.875,492.15,491.875,50,492.15,1110,491.997267
2023-08-15 19:42:00+00:00,492.12,492.28,491.985,123,492.03,8885,492.119406
2023-08-15 19:43:00+00:00,492.0,492.01,491.8,114,492.01,6338,491.891797
2023-08-15 19:44:00+00:00,491.98,492.02,491.945,65,491.95,1176,491.986669
2023-08-15 19:45:00+00:00,492.055,492.055,491.83,75,491.88,1754,491.95225
2023-08-15 19:46:00+00:00,492.14,492.15,491.87,59,492.0,1362,492.01189
2023-08-15 19:47:00+00:00,492.09,492.3,492.09,56,492.16,2215,492.198027
2023-08-15 19:48:00+00:00,492.145,492.2,492.02,94,492.13,2456,492.133484
2023-08-15 19:49:00+00:00,492.17,492.3,492.17,53,492.21,1168,492.22288
2023-08-15 19:50:00+00:00,492.37,492.79,491.87,390,492.11,23806,492.454374
2023-08-15 19:51:00+00:00,492.4,492.6,492.33,127,492.4,7244,492.459855
2023-08-15 19:52:00+00:00,492.42,492.65,492.35,123,492.52,6489,492.521829
